Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year
B,Mandalay,0,0,Food and beverages,0.6562298300176642,1.5366353119986127,1.8068602855220783,1.806860285522078,1,730.5,4.761904762,36.525,1.0055766983538552,3,3,2019
C,Naypyitaw,1,0,Sports and travel,0.6902159771701002,-0.5167749044806024,-0.05036063665434533,-0.05036063665434544,0,295.8,4.761904762,14.79,-0.5080569586368376,3,2,2019
C,Naypyitaw,0,0,Food and beverages,-1.2481272820904834,-1.54348001272021,-1.2175002996866788,-1.2175002996866788,0,22.62,4.761904762,1.131,-0.33340692129175725,17,3,2019
A,Yangon,0,1,Food and beverages,-0.16359156407053477,-0.1745398684007332,-0.2174122539929653,-0.21741225399296532,1,256.7,4.761904762,12.835,1.238443414813962,28,3,2019
C,Naypyitaw,0,0,Sports and travel,-0.042374305893514305,1.5366353119986127,1.0164626075772003,1.0164626075772003,1,545.5,4.761904762,27.275,0.07410983251342891,2,3,2019
C,Naypyitaw,0,0,Health and beauty,-0.6994398175072714,0.5099302037590051,-0.20309964739234193,-0.20309964739234193,1,260.05,4.761904762,13.0025,0.4234099072035891,8,2,2019
B,Mandalay,1,1,Sports and travel,-0.7043489276515119,0.16769516767913598,-0.36515253347044574,-0.3651525334704458,0,222.12,4.761904762,11.106,-1.439523824477264,22,3,2019
C,Naypyitaw,1,1,Food and beverages,-1.2874001632444092,-1.54348001272021,-1.221943616362693,-1.2219436163626933,2,21.58,4.761904762,1.079,0.13232651162845588,9,2,2019
C,Naypyitaw,0,0,Electronic accessories,1.6301217578635723,-1.54348001272021,-0.8918564563733892,-0.8918564563733893,0,98.84,4.761904762,4.942,0.8309266610087758,15,2,2019
C,Naypyitaw,0,0,Home and lifestyle,1.0610426049888984,0.16769516767913598,0.8332612430892202,0.83326124308922,2,502.62,4.761904762,25.131,-0.9155737124420238,23,1,2019
A,Yangon,0,0,Sports and travel,-0.5899288989049786,-0.5167749044806024,-0.6297007724885367,-0.6297007724885367,0,160.2,4.761904762,8.01,1.5877434895041216,25,1,2019
A,Yangon,0,1,Fashion accessories,-0.47362075087219835,1.5366353119986127,0.528552257191768,0.5285522571917678,1,431.3,4.761904762,21.565,-0.8573570333269973,2,2,2019
B,Mandalay,0,1,Health and beauty,0.6381038848696984,0.8521652398388743,1.1662536485974566,1.1662536485974566,0,580.56,4.761904762,29.028,-1.3813071453622374,30,3,2019
A,Yangon,0,0,Electronic accessories,0.33109568892602925,-0.1745398684007332,0.06243124819832914,0.06243124819832911,0,322.2,4.761904762,16.11,-0.21697356306170434,30,3,2019
A,Yangon,1,1,Health and beauty,0.35903985436247676,-0.8590099405604715,-0.4787134539016612,-0.4787134539016612,1,195.54,4.761904762,9.777,-0.39162360040678423,25,2,2019
A,Yangon,1,0,Sports and travel,-0.8463354979772435,-0.1745398684007332,-0.6036390112157597,-0.6036390112157597,1,166.3,4.761904762,8.315,-1.6141738618223438,18,3,2019
C,Naypyitaw,1,1,Electronic accessories,1.072371320706377,-0.5167749044806024,0.12258692011975555,0.12258692011975544,2,336.28,4.761904762,16.814,-1.4977405035922904,7,3,2019
B,Mandalay,1,1,Sports and travel,-0.8044192498225728,1.5366353119986127,0.15428827563516623,0.1542882756351662,2,343.7,4.761904762,17.185,-0.1587568839466774,16,3,2019
A,Yangon,1,1,Electronic accessories,-0.6446843582061248,-1.54348001272021,-1.1492270299917644,-1.1492270299917644,2,38.6,4.761904762,1.93,-0.1587568839466774,29,1,2019
C,Naypyitaw,1,1,Food and beverages,0.38887213908517004,0.8521652398388743,0.9406698788921081,0.9406698788921078,0,527.76,4.761904762,26.388,0.8309266610087758,2,2,2019
C,Naypyitaw,1,0,Electronic accessories,-0.8637061954107107,1.5366353119986127,0.08721128350687117,0.08721128350687112,0,328.0,4.761904762,16.4,-0.44984027952181066,15,2,2019
A,Yangon,1,1,Sports and travel,-0.6998174413645206,-0.1745398684007332,-0.5207540655285671,-0.5207540655285671,2,185.7,4.761904762,9.285,-1.1484404289021306,8,1,2019
B,Mandalay,0,1,Home and lifestyle,0.17778040288281946,1.5366353119986127,1.2655446866268567,1.2655446866268565,0,603.8,4.761904762,30.19,-0.566273637751864,12,2,2019
C,Naypyitaw,0,0,Sports and travel,-0.7058594230805093,1.5366353119986127,0.2657984345236057,0.2657984345236058,1,369.8,4.761904762,18.49,0.015893153398402464,1,1,2019
B,Mandalay,0,0,Sports and travel,-0.23345197766165268,-0.5167749044806024,-0.46837419779016604,-0.46837419779016604,2,197.96,4.761904762,9.898,-0.21697356306170434,21,3,2019
B,Mandalay,1,0,Fashion accessories,-0.5506560177510527,1.5366353119986127,0.4413948916237923,0.44139489162379203,0,410.9,4.761904762,20.545,0.19054319074348233,28,2,2019
A,Yangon,1,1,Fashion accessories,-0.6994398175072714,-0.5167749044806024,-0.679260843105621,-0.679260843105621,2,148.6,4.761904762,7.43,0.7727099818937494,23,3,2019
C,Naypyitaw,1,1,Home and lifestyle,-1.2352880709440077,-1.54348001272021,-1.2160476769272126,-1.2160476769272124,0,22.96,4.761904762,1.148,-1.5559571827073173,30,1,2019
B,Mandalay,0,0,Home and lifestyle,0.8310696759240839,1.1944002759187435,1.6727917496631042,1.6727917496631037,2,699.12,4.761904762,34.956,1.6459601686191492,4,2,2019
B,Mandalay,1,0,Fashion accessories,-0.7919576625333462,-1.2012449766403408,-1.0176364976636443,-1.0176364976636443,2,69.4,4.761904762,3.47,0.7144933027787219,13,3,2019
A,Yangon,0,0,Fashion accessories,-1.359903943836272,1.5366353119986127,-0.47418468882803105,-0.47418468882803105,1,196.6,4.761904762,9.83,0.13232651162845588,15,3,2019
B,Mandalay,0,0,Health and beauty,-1.1461688406331763,0.8521652398388743,-0.4487210663385636,-0.44872106633856373,2,202.56,4.761904762,10.128,1.0055766983538552,5,3,2019
C,Naypyitaw,0,0,Home and lifestyle,-1.6446323322022336,1.5366353119986127,-0.7963251478390785,-0.7963251478390786,1,121.2,4.761904762,6.06,0.8309266610087758,5,3,2019
B,Mandalay,1,1,Fashion accessories,1.6697722628747471,-1.2012449766403408,-0.46059839360714067,-0.4605983936071407,2,199.78,4.761904762,9.989,0.07410983251342891,26,2,2019
B,Mandalay,1,1,Sports and travel,0.7646078770482094,0.8521652398388743,1.2807545014024444,1.2807545014024442,0,607.36,4.761904762,30.368,-0.8573570333269973,20,3,2019
C,Naypyitaw,1,0,Electronic accessories,0.28502557834161646,-1.2012449766403408,-0.7739376676637749,-0.7739376676637749,0,126.44,4.761904762,6.322,0.8891433401238023,1,1,2019
C,Naypyitaw,1,0,Food and beverages,1.3053652406291862,0.16769516767913598,0.999116582861221,0.9991165828612206,0,541.44,4.761904762,27.072,-0.44984027952181066,27,1,2019
B,Mandalay,0,0,Sports and travel,1.6033104639988727,-1.54348001272021,-0.8948898744887452,-0.8948898744887452,0,98.13,4.761904762,4.9065,1.122010056583909,21,1,2019
A,Yangon,0,0,Sports and travel,-0.15679433464004763,0.8521652398388743,0.44677814067357896,0.4467781406735787,0,412.16,4.761904762,20.608,1.5295268103890953,2,2,2019
B,Mandalay,0,1,Sports and travel,0.6909712248845986,-1.54348001272021,-0.9981115388084654,-0.9981115388084655,1,73.97,4.761904762,3.6985,-0.9155737124420238,3,2,2019
C,Naypyitaw,0,0,Fashion accessories,-0.8976923425631463,-1.54348001272021,-1.1778522431930114,-1.1778522431930114,2,31.9,4.761904762,1.595,1.238443414813962,5,1,2019
C,Naypyitaw,1,1,Home and lifestyle,0.5183971221216752,-1.2012449766403408,-0.7211305579372956,-0.7211305579372955,2,138.8,4.761904762,6.94,1.1802267356989355,27,1,2019
B,Mandalay,1,0,Sports and travel,1.4212957648047173,-1.2012449766403408,-0.5168234392382467,-0.5168234392382467,0,186.62,4.761904762,9.331,-0.39162360040678423,25,3,2019
B,Mandalay,1,1,Sports and travel,1.2377705701815644,-1.54348001272021,-0.9362468989347257,-0.9362468989347258,1,88.45,4.761904762,4.4225,1.4713101312740688,25,2,2019
A,Yangon,0,1,Electronic accessories,-1.189217960359595,0.8521652398388743,-0.4876855356513057,-0.4876855356513058,2,193.44,4.761904762,9.672,1.6459601686191492,28,1,2019
B,Mandalay,0,0,Sports and travel,-0.27083673952933207,-0.8590099405604715,-0.6925053447360486,-0.6925053447360486,0,145.5,4.761904762,7.275,-0.1587568839466774,8,1,2019
B,Mandalay,1,0,Food and beverages,1.0716160729918784,0.16769516767913598,0.8404389084889359,0.8404389084889357,1,504.3,4.761904762,25.215,0.4234099072035891,29,1,2019
B,Mandalay,0,1,Health and beauty,0.2121441738925043,-0.1745398684007332,-0.004859364924005018,-0.004859364924005163,0,306.45,4.761904762,15.3225,0.015893153398402464,29,3,2019
C,Naypyitaw,0,0,Home and lifestyle,-1.500002394875757,0.16769516767913598,-0.9052718547990481,-0.9052718547990481,1,95.7,4.761904762,4.785,-1.0902237497871041,9,2,2019
B,Mandalay,0,0,Sports and travel,1.3242464334916506,0.5099302037590051,1.399613222485831,1.3996132224858306,1,635.18,4.761904762,31.759,-0.44984027952181066,16,1,2019
A,Yangon,1,0,Home and lifestyle,-0.48192847573168285,-0.1745398684007332,-0.39749475196797407,-0.397494751967974,2,214.55,4.761904762,10.7275,-0.5080569586368376,5,1,2019
A,Yangon,1,0,Fashion accessories,-0.052570150039244874,0.5099302037590051,0.30920622051236246,0.30920622051236235,2,379.96,4.761904762,18.998,1.3548767730440159,27,1,2019
A,Yangon,1,1,Electronic accessories,1.6569330517282712,0.5099302037590051,1.6630933565337265,1.663093356533726,0,696.85,4.761904762,34.8425,0.3651932280885622,14,3,2019
C,Naypyitaw,0,1,Sports and travel,0.10263325529021153,0.5099302037590051,0.4321237404824927,0.43212374048249264,1,408.73,4.761904762,20.4365,0.7144933027787219,23,2,2019
C,Naypyitaw,0,0,Fashion accessories,-0.15868245392629424,-1.54348001272021,-1.0942409861260856,-1.0942409861260858,2,51.47,4.761904762,2.5735,0.8891433401238023,18,3,2019
B,Mandalay,0,1,Health and beauty,-0.030667966318786367,-0.1745398684007332,-0.14221766409118242,-0.14221766409118253,2,274.3,4.761904762,13.715,1.6459601686191492,29,3,2019
C,Naypyitaw,0,1,Home and lifestyle,-0.6148520734834313,-0.1745398684007332,-0.4726893418697569,-0.472689341869757,1,196.95,4.761904762,9.8475,1.0055766983538552,22,1,2019
A,Yangon,1,1,Home and lifestyle,-0.7908247909615985,-1.2012449766403408,-1.0173801524707973,-1.0173801524707973,2,69.46,4.761904762,3.473,1.5877434895041216,1,3,2019
C,Naypyitaw,0,1,Sports and travel,0.6135583341484951,-0.1745398684007332,0.22221975173961803,0.22221975173961783,1,359.6,4.761904762,17.98,-1.5559571827073173,17,1,2019
B,Mandalay,1,0,Electronic accessories,-0.3761937957018827,-0.8590099405604715,-0.7282654991382035,-0.7282654991382034,1,137.13,4.761904762,6.8565,0.4234099072035891,26,3,2019
C,Naypyitaw,0,0,Home and lifestyle,1.0383851735539416,0.16769516767913598,0.817880531518401,0.8178805315184009,0,499.02,4.761904762,24.951,0.19054319074348233,20,3,2019
A,Yangon,0,0,Home and lifestyle,-0.6884887256470421,0.16769516767913598,-0.3543860353708723,-0.35438603537087227,1,224.64,4.761904762,11.232,-0.6244903168668905,6,2,2019
C,Naypyitaw,1,1,Health and beauty,0.2718087433378914,-1.2012449766403408,-0.7769283615803231,-0.7769283615803232,0,125.74,4.761904762,6.287,-1.1484404289021306,1,1,2019
A,Yangon,1,1,Food and beverages,0.9832520903955455,0.16769516767913598,0.7804541333627409,0.7804541333627408,1,490.26,4.761904762,24.513,0.598059944548669,27,1,2019
A,Yangon,0,0,Sports and travel,1.3495472319273527,-0.1745398684007332,0.6385670691219333,0.6385670691219331,2,457.05,4.761904762,22.8525,0.07410983251342891,25,2,2019
B,Mandalay,1,1,Fashion accessories,-0.6216493029139184,-0.5167749044806024,-0.644056103287968,-0.6440561032879681,1,156.84,4.761904762,7.842,1.1802267356989355,16,1,2019
B,Mandalay,0,1,Fashion accessories,0.15814396230585648,-1.2012449766403408,-0.8026483292626376,-0.8026483292626375,2,119.72,4.761904762,5.986,-0.1587568839466774,13,1,2019
B,Mandalay,0,0,Food and beverages,-0.04954915918125065,1.5366353119986127,1.0083450098037126,1.0083450098037123,1,543.6,4.761904762,27.18,-0.5080569586368376,7,2,2019
A,Yangon,1,1,Sports and travel,1.6017999685698758,1.1944002759187435,2.457592557564156,2.4575925575641553,0,882.81,4.761904762,44.1405,1.3548767730440159,17,2,2019
A,Yangon,1,1,Health and beauty,-1.1420149782034341,0.16769516767913598,-0.6622566119801041,-0.6622566119801041,2,152.58,4.761904762,7.629,0.015893153398402464,12,2,2019
A,Yangon,0,1,Fashion accessories,1.170931147448441,0.8521652398388743,1.6485244047402556,1.6485244047402554,1,693.44,4.761904762,34.672,0.13232651162845588,24,1,2019
B,Mandalay,1,1,Electronic accessories,-1.2356656948012572,1.5366353119986127,-0.33362207475026634,-0.3336220747502664,2,229.5,4.761904762,11.475,0.7144933027787219,6,2,2019
C,Naypyitaw,1,0,Food and beverages,-1.4864079360147828,1.1944002759187435,-0.6869939230898384,-0.6869939230898384,2,146.79,4.761904762,7.3395,0.8309266610087758,26,3,2019
A,Yangon,1,0,Home and lifestyle,-1.0328816834583905,-0.1745398684007332,-0.7091677822711028,-0.7091677822711028,2,141.6,4.761904762,7.08,-0.44984027952181066,11,3,2019
C,Naypyitaw,1,1,Home and lifestyle,-1.4728134771538084,0.5099302037590051,-0.8155937615014104,-0.8155937615014105,2,116.69,4.761904762,5.8345,0.24875986985850929,7,2,2019
B,Mandalay,0,0,Fashion accessories,0.6905936010273491,-1.54348001272021,-0.9981542630072732,-0.9981542630072732,1,73.96,4.761904762,3.698,-1.1484404289021306,5,1,2019
A,Yangon,1,1,Home and lifestyle,1.5961356107111364,-1.54348001272021,-0.895701634266094,-0.8957016342660941,2,97.94,4.761904762,4.897,-0.04232352571662398,7,3,2019
A,Yangon,1,0,Fashion accessories,0.6562298300176642,-0.5167749044806024,-0.06574134822516454,-0.06574134822516457,1,292.2,4.761904762,14.61,-1.206657108017157,25,2,2019
C,Naypyitaw,0,0,Food and beverages,1.2011410560283837,0.16769516767913598,0.9283653096354525,0.9283653096354525,2,524.88,4.761904762,26.244,-1.0902237497871041,1,2,2019
A,Yangon,1,1,Home and lifestyle,-0.9437624531475591,-0.8590099405604715,-0.9209089115627144,-0.9209089115627144,2,92.04,4.761904762,4.602,1.238443414813962,22,1,2019
C,Naypyitaw,0,1,Health and beauty,0.763097381619212,-1.54348001272021,-0.9899512168361696,-0.9899512168361696,1,75.88,4.761904762,3.794,0.07410983251342891,3,1,2019
B,Mandalay,0,0,Sports and travel,-1.3402675032593092,-0.5167749044806024,-0.9692727046131794,-0.9692727046131794,1,80.72,4.761904762,4.036,-1.1484404289021306,13,2,2019
C,Naypyitaw,0,1,Electronic accessories,-1.3935124671314583,0.16769516767913598,-0.8329825104161976,-0.8329825104161978,1,112.62,4.761904762,5.631,-0.8573570333269973,28,1,2019
B,Mandalay,1,0,Food and beverages,0.5863694164265466,-1.54348001272021,-1.0099461418782345,-1.0099461418782347,1,71.2,4.761904762,3.56,1.2966600939289885,5,1,2019
B,Mandalay,0,1,Home and lifestyle,-0.6367542572038898,-0.5167749044806024,-0.6508919750972211,-0.650891975097221,2,155.24,4.761904762,7.762,-1.206657108017157,19,3,2019
A,Yangon,1,0,Fashion accessories,-0.9913430591609691,1.5366353119986127,-0.05719650846359818,-0.05719650846359823,2,294.2,4.761904762,14.71,1.122010056583909,12,1,2019
A,Yangon,1,1,Sports and travel,0.19930496274602874,1.1944002759187435,1.0294934882135889,1.0294934882135887,1,548.55,4.761904762,27.4275,-0.566273637751864,7,1,2019
B,Mandalay,1,0,Sports and travel,-0.15603908692554921,-0.1745398684007332,-0.21313983411218226,-0.2131398341121824,0,257.7,4.761904762,12.885,-1.6141738618223438,26,1,2019
A,Yangon,1,0,Electronic accessories,0.3922707538004137,0.16769516767913598,0.3792739065572057,0.37927390655720544,0,396.36,4.761904762,19.818,0.19054319074348233,23,1,2019
B,Mandalay,1,1,Fashion accessories,0.06033938327829163,-0.8590099405604715,-0.5800979776726446,-0.5800979776726447,2,171.81,4.761904762,8.5905,-0.2751902421767308,9,2,2019
B,Mandalay,1,0,Fashion accessories,-0.05143727846749697,1.1944002759187435,0.7741736761379895,0.7741736761379896,0,488.79,4.761904762,24.4395,1.122010056583909,22,2,2019
B,Mandalay,1,0,Health and beauty,0.0969688974314723,1.1944002759187435,0.9252891673212885,0.9252891673212887,0,524.16,4.761904762,26.208,1.5877434895041216,5,2,2019
C,Naypyitaw,1,1,Electronic accessories,-1.2636098602377042,0.16769516767913598,-0.744799764076834,-0.7447997640768341,1,133.26,4.761904762,6.663,0.9473600192388287,7,3,2019
A,Yangon,0,1,Electronic accessories,-1.3727431549827478,0.5099302037590051,-0.7363403727128836,-0.7363403727128834,0,135.24,4.761904762,6.762,-0.04232352571662398,25,3,2019
B,Mandalay,1,1,Home and lifestyle,-0.686978230218045,-0.8590099405604715,-0.8337515459947387,-0.8337515459947387,1,112.44,4.761904762,5.622,0.4234099072035891,20,1,2019
B,Mandalay,0,0,Fashion accessories,0.6180898204354867,-1.2012449766403408,-0.6985721809667608,-0.6985721809667608,0,144.08,4.761904762,7.204,1.4713101312740688,4,2,2019
C,Naypyitaw,0,0,Food and beverages,1.618037794431595,1.5366353119986127,2.8950456291575395,2.89504562915754,2,985.2,4.761904762,49.26,-1.439523824477264,30,1,2019
A,Yangon,0,1,Food and beverages,-0.5291314578878435,0.16769516767913598,-0.24620836398944368,-0.24620836398944357,2,249.96,4.761904762,12.498,-0.7991403542119708,2,1,2019
A,Yangon,0,0,Home and lifestyle,0.6324395270109594,-0.8590099405604715,-0.3859164940910518,-0.38591649409105183,2,217.26,4.761904762,10.863,0.7144933027787219,29,3,2019
B,Mandalay,1,1,Electronic accessories,-1.2874001632444092,1.1944002759187435,-0.48435304814429486,-0.48435304814429486,0,194.22,4.761904762,9.711,0.19054319074348233,14,3,2019
C,Naypyitaw,1,1,Food and beverages,1.2660923594752609,1.5366353119986127,2.496856096268553,2.4968560962685524,1,892.0,4.761904762,44.6,-1.4977405035922904,11,2,2019
B,Mandalay,1,0,Electronic accessories,-0.5004320447368977,0.8521652398388743,0.13574597335256758,0.13574597335256738,2,339.36,4.761904762,16.968,-0.7409236750969439,30,1,2019
A,Yangon,0,1,Electronic accessories,0.7113629131760603,0.16769516767913598,0.59588559451291,0.5958855945129098,2,447.06,4.761904762,22.353,-1.1484404289021306,20,3,2019
B,Mandalay,1,1,Fashion accessories,1.6456043360107928,-1.2012449766403408,-0.466067091054543,-0.46606709105454314,0,198.5,4.761904762,9.925,1.1802267356989355,20,3,2019
A,Yangon,1,0,Food and beverages,0.9643708975330813,1.5366353119986127,2.155489747793981,2.1554897477939807,1,812.1,4.761904762,40.605,-0.39162360040678423,17,1,2019
C,Naypyitaw,1,0,Sports and travel,-0.2394939593776414,1.5366353119986127,0.7934422898003214,0.7934422898003215,1,493.3,4.761904762,24.665,1.4130934521590424,3,2,2019
A,Yangon,1,0,Fashion accessories,0.3801867903684363,1.1944002759187435,1.2136775092741494,1.2136775092741496,0,591.66,4.761904762,29.583,0.4234099072035891,1,1,2019
B,Mandalay,1,0,Fashion accessories,0.9133916768044279,0.5099302037590051,1.0742257243653883,1.074225724365388,1,559.02,4.761904762,27.951,-0.8573570333269973,10,1,2019
C,Naypyitaw,1,0,Sports and travel,0.6913488487418481,0.5099302037590051,0.8983729220723551,0.8983729220723551,2,517.86,4.761904762,25.893,-1.6723905409373707,2,3,2019
B,Mandalay,0,0,Home and lifestyle,0.9957136776847724,-0.1745398684007332,0.43840419770724415,0.4384041977072438,1,410.2,4.761904762,20.51,0.3651932280885622,25,2,2019
B,Mandalay,0,1,Sports and travel,-1.0951896199045226,1.5366353119986127,-0.17468805518513406,-0.1746880551851341,0,266.7,4.761904762,13.335,0.9473600192388287,29,1,2019
A,Yangon,0,1,Food and beverages,-1.7197794797948411,0.5099302037590051,-1.0111851436436616,-1.0111851436436619,2,70.91,4.761904762,3.5455,0.7727099818937494,10,3,2019
B,Mandalay,1,1,Food and beverages,0.6313066554392115,-1.2012449766403408,-0.6955814870502126,-0.6955814870502125,1,144.78,4.761904762,7.239,0.6562766236636954,13,1,2019
A,Yangon,1,1,Sports and travel,1.1418541104402455,-0.1745398684007332,0.5210755224003973,0.5210755224003972,1,429.55,4.761904762,21.4775,0.9473600192388287,22,3,2019
B,Mandalay,0,1,Fashion accessories,0.9681471361055743,0.5099302037590051,1.1175907861553371,1.117590786155337,2,569.17,4.761904762,28.4585,-0.39162360040678423,1,3,2019
B,Mandalay,1,1,Food and beverages,0.17475941202482498,-0.5167749044806024,-0.28363476214510375,-0.28363476214510386,0,241.2,4.761904762,12.06,-0.6827069959819174,20,2,2019
C,Naypyitaw,1,1,Food and beverages,-0.902601452707387,-0.5167749044806024,-0.7712033189400737,-0.7712033189400738,2,127.08,4.761904762,6.354,-0.44984027952181066,14,1,2019
A,Yangon,1,0,Health and beauty,0.32467608335279136,-0.5167749044806024,-0.21578873443826785,-0.21578873443826774,0,257.08,4.761904762,12.854,0.4234099072035891,26,3,2019
B,Mandalay,1,1,Health and beauty,0.5225509845514174,-1.2012449766403408,-0.7201906255635234,-0.7201906255635233,2,139.02,4.761904762,6.951,0.6562766236636954,1,3,2019
C,Naypyitaw,1,1,Food and beverages,-1.074420307755812,-0.8590099405604715,-0.9652566299252432,-0.9652566299252432,0,81.66,4.761904762,4.083,0.19054319074348233,7,1,2019
A,Yangon,0,0,Health and beauty,0.8310696759240839,-0.5167749044806024,0.0133838679669389,0.01338386796693874,0,310.72,4.761904762,15.536,0.8309266610087758,1,2,2019
C,Naypyitaw,0,0,Fashion accessories,1.408834177515491,-1.2012449766403408,-0.5196432363595634,-0.5196432363595634,1,185.96,4.761904762,9.298,0.598059944548669,13,2,2019
B,Mandalay,0,0,Fashion accessories,-1.4195685132816591,-0.5167749044806024,-1.0051610316117576,-1.0051610316117576,1,72.32,4.761904762,3.616,1.4713101312740688,14,1,2019
B,Mandalay,1,1,Sports and travel,0.278983596625628,-0.8590099405604715,-0.5058860443434419,-0.5058860443434419,2,189.18,4.761904762,9.459,0.015893153398402464,19,1,2019
A,Yangon,1,1,Health and beauty,-0.14961948135231132,-0.5167749044806024,-0.43043510924881184,-0.43043510924881195,1,206.84,4.761904762,10.342,1.6459601686191492,9,3,2019
A,Yangon,1,0,Food and beverages,-0.1258291783456062,-0.8590099405604715,-0.643287067709427,-0.643287067709427,0,157.02,4.761904762,7.851,1.2966600939289885,27,3,2019
A,Yangon,1,0,Sports and travel,-0.47626411787294337,-0.1745398684007332,-0.3942904370573866,-0.3942904370573867,2,215.3,4.761904762,10.765,0.4234099072035891,4,2,2019
C,Naypyitaw,1,1,Fashion accessories,0.14870336587462435,1.5366353119986127,1.2326470535448266,1.2326470535448262,0,596.1,4.761904762,29.805,-0.9737903915570507,14,3,2019
A,Yangon,1,1,Health and beauty,-1.550226367889912,-0.1745398684007332,-1.0018285441047468,-1.0018285441047468,0,73.1,4.761904762,3.655,-1.4977405035922904,4,3,2019
C,Naypyitaw,0,1,Health and beauty,-0.3452286394074413,0.16769516767913598,-0.1213682550729608,-0.1213682550729608,1,279.18,4.761904762,13.959,-1.5559571827073173,3,3,2019
C,Naypyitaw,0,0,Home and lifestyle,-1.1869522172160991,0.5099302037590051,-0.5891982320187127,-0.5891982320187128,2,169.68,4.761904762,8.484,1.4130934521590424,27,1,2019
A,Yangon,0,0,Sports and travel,-0.38110290584612355,-1.54348001272021,-1.1194055392238982,-1.1194055392238984,0,45.58,4.761904762,2.279,1.6459601686191492,7,2,2019
A,Yangon,0,0,Sports and travel,0.7374189593262609,-0.8590099405604715,-0.35028451228532054,-0.35028451228532054,2,225.6,4.761904762,11.28,-1.264873787132184,5,2,2019
B,Mandalay,0,1,Sports and travel,1.5530864909847177,-0.8590099405604715,-0.07343170401057415,-0.07343170401057413,0,290.4,4.761904762,14.52,-0.9737903915570507,15,3,2019
B,Mandalay,1,1,Health and beauty,-1.5426738907449262,-0.8590099405604715,-1.1241906494903753,-1.1241906494903755,1,44.46,4.761904762,2.223,1.0055766983538552,1,3,2019
A,Yangon,1,1,Food and beverages,-0.13111591234709624,-0.8590099405604715,-0.645081484059356,-0.645081484059356,1,156.6,4.761904762,7.83,1.4713101312740688,15,2,2019
C,Naypyitaw,1,0,Sports and travel,-0.34031952926320075,1.1944002759187435,0.4800175673460716,0.48001756734607154,2,419.94,4.761904762,20.997,-0.9737903915570507,17,2,2019
C,Naypyitaw,1,0,Fashion accessories,-0.7107685332247499,-0.1745398684007332,-0.5269490743557026,-0.5269490743557026,0,184.25,4.761904762,9.2125,1.2966600939289885,26,1,2019
A,Yangon,0,0,Home and lifestyle,0.553138516988609,-1.2012449766403408,-0.7132693053566546,-0.7132693053566547,2,140.64,4.761904762,7.032,1.5295268103890953,24,3,2019
C,Naypyitaw,1,1,Electronic accessories,1.0349865588386977,-1.54348001272021,-0.9591897936945312,-0.9591897936945313,2,83.08,4.761904762,4.154,-0.33340692129175725,23,1,2019
C,Naypyitaw,1,0,Fashion accessories,0.3518650010747399,-1.54348001272021,-1.036477869337898,-1.0364778693378978,1,64.99,4.761904762,3.2495,-1.439523824477264,26,1,2019
C,Naypyitaw,1,1,Food and beverages,0.8265381896370922,1.5366353119986127,1.9995464221453974,1.999546422145397,2,775.6,4.761904762,38.78,-0.04232352571662398,14,3,2019
B,Mandalay,1,0,Sports and travel,-0.04388480132251142,0.16769516767913598,0.08319520881893529,0.08319520881893512,2,327.06,4.761904762,16.353,0.4816265863186156,17,3,2019
C,Naypyitaw,0,0,Fashion accessories,-0.14282225192182418,0.5099302037590051,0.23772863590686075,0.23772863590686066,0,363.23,4.761904762,18.1615,-1.439523824477264,8,1,2019
B,Mandalay,1,1,Home and lifestyle,-0.9033567004218855,-0.5167749044806024,-0.7715451125305365,-0.7715451125305365,0,127.0,4.761904762,6.35,0.9473600192388287,8,2,2019
A,Yangon,0,0,Fashion accessories,-0.07636045304594996,0.5099302037590051,0.29036484883810876,0.29036484883810865,2,375.55,4.761904762,18.7775,-1.0320070706720772,10,2,2019
C,Naypyitaw,0,0,Food and beverages,-0.22212326194417423,-0.5167749044806024,-0.4632472939332262,-0.46324729393322633,1,199.16,4.761904762,9.958,-0.33340692129175725,28,3,2019
A,Yangon,1,1,Fashion accessories,-0.9464058201483042,-1.54348001272021,-1.1833636648392216,-1.1833636648392214,2,30.61,4.761904762,1.5305,-1.0320070706720772,23,1,2019
B,Mandalay,0,1,Food and beverages,0.08375206242774724,-1.2012449766403408,-0.8194816635929231,-0.819481663592923,2,115.78,4.761904762,5.789,1.122010056583909,17,1,2019
A,Yangon,1,0,Electronic accessories,-1.0087137565944362,-1.54348001272021,-1.1904131576425137,-1.1904131576425137,1,28.96,4.761904762,1.448,-0.44984027952181066,7,2,2019
C,Naypyitaw,0,0,Food and beverages,1.6350308680078127,1.1944002759187435,2.491430123019958,2.491430123019958,0,890.73,4.761904762,44.5365,-0.1587568839466774,9,3,2019
B,Mandalay,0,1,Fashion accessories,1.4178971500894735,-0.8590099405604715,-0.11931749353018481,-0.11931749353018505,0,279.66,4.761904762,13.983,0.13232651162845588,24,1,2019
C,Naypyitaw,0,1,Sports and travel,0.9537974295301017,-1.54348001272021,-0.9683754964382149,-0.968375496438215,1,80.93,4.761904762,4.0465,1.1802267356989355,19,1,2019
A,Yangon,0,1,Food and beverages,0.44476046995806445,1.5366353119986127,1.5676047721982236,1.5676047721982234,2,674.5,4.761904762,33.725,-1.6141738618223438,3,2,2019
